policy,,gross_return,drawdown,cost_frac,stability,reward,equity
all_long,290,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,291,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,292,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,293,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,294,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,295,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,296,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,297,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,298,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,299,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,300,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,301,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,302,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,303,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,304,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,305,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,306,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,307,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,308,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,309,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,310,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,311,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,312,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,313,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,314,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,315,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,316,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,317,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,318,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,319,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,320,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,321,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,322,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,323,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,324,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,325,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,326,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,327,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,328,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,329,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,330,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,331,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,332,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,333,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,334,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,335,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,336,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,337,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,338,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,339,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,340,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,341,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,342,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,343,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,344,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,345,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,346,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,347,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,348,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,349,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,350,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,351,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,352,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,353,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,354,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,355,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,356,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,357,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,358,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,359,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,360,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,361,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,362,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,363,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,364,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,365,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,366,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,367,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,368,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,369,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,370,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,371,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,372,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,373,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,374,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,375,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,376,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,377,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,378,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,379,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,380,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,381,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,382,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,383,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,384,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,385,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,386,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,387,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,388,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,389,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,390,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,391,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,392,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,393,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,394,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,395,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,396,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,397,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,398,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,399,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,400,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,401,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,402,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,403,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,404,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,405,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_long,406,0.0,0.00016148381377626211,0.0,-0.0,-0.00032296762755252423,9998385.161862237
all_flat,0,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,1,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,2,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,3,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,4,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,5,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,6,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,7,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,8,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,9,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,10,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,11,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,12,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,13,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,14,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,15,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,16,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,17,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,18,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,19,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,20,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,21,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,22,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,23,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,24,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,25,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,26,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,27,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,28,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,29,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,30,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,31,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,32,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,33,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,34,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,35,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,36,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,37,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,38,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,39,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,40,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,41,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,42,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,43,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,44,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,45,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,46,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,47,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,48,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,49,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,50,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,51,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,52,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,53,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,54,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,55,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,56,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,57,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,58,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,59,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,60,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,61,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,62,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,63,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,64,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,65,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,66,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,67,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,68,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,69,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,70,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,71,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,72,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,73,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,74,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,75,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,76,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,77,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,78,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,79,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,80,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,81,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,82,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,83,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,84,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,85,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,86,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,87,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,88,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,89,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,90,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,91,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,92,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,93,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,94,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,95,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,96,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,97,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,98,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,99,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,100,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,101,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,102,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,103,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,104,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,105,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,106,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,107,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,108,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,109,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,110,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,111,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,112,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,113,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,114,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,115,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,116,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,117,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,118,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,119,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,120,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,121,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,122,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,123,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,124,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,125,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,126,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,127,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,128,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,129,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,130,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,131,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,132,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,133,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,134,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,135,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,136,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,137,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,138,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,139,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,140,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,141,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,142,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,143,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,144,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,145,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,146,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,147,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,148,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,149,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,150,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,151,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,152,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,153,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,154,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,155,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,156,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,157,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,158,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,159,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,160,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,161,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,162,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,163,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,164,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,165,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,166,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,167,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,168,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,169,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,170,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,171,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,172,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,173,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,174,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,175,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,176,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,177,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,178,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,179,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,180,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,181,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,182,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,183,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,184,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,185,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,186,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,187,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,188,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,189,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,190,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,191,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,192,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,193,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,194,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,195,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,196,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,197,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,198,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,199,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,200,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,201,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,202,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,203,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,204,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,205,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,206,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,207,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,208,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,209,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,210,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,211,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,212,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,213,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,214,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,215,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,216,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,217,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,218,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,219,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,220,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,221,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,222,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,223,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,224,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,225,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,226,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,227,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,228,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,229,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,230,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,231,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,232,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,233,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,234,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,235,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,236,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,237,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,238,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,239,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,240,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,241,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,242,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,243,0.0,0.0,0.0,-0.0,0.0,10000000.0
all_flat,244,0.0,0.0,0.0,-0.0,0.0,10000000.0
